 2371  M   M-14-29        30                   0 UDG RUNNING CREW     00:24:00 00:23:44    04:44
 1970  M   M-30-39        33                   0 KURITA TEAM          00:24:23 00:23:44    04:44
 2253  M   M-50-59        28                   0 S  VIT RIA           00:23:57 00:23:52    04:46
 2244  M   M-40-49        31                   0 SERAFIM RUNNERS      00:24:08 00:23:53    04:46
 2047  M   M-40-49        32                   0 MSTEAM               00:24:26 00:23:59    04:47
 3157  M   M-14-29        31                   0                      00:24:34 00:24:00    04:48
 1976  M   M-14-29        32                   0 LEANDRO              00:26:33 00:24:00    04:48
 2973  M   M-30-39        34                   0                      00:29:09 00:24:06    04:49
  690  M   M-40-49        33                   0                      00:28:35 00:24:13    04:50
 3167  M   M-14-29        33                   0                      00:24:18 00:24:14    04:50
 1066  M   M-14-29        34                   0 AASP SOROCABA TROPEI 00:24:18 00:24:15    04:51
 2663  M   M-50-59        29                   0                      00:24:39 00:24:17    04:51
 2281  M   M-14-29        35                   0 SPORT MIND           00:26:47 00:24:20    04:51
 2933  M   M-30-39        35                   0                      00:25:47 00:24:24    04:52
 2414  M   M-50-59        30                   0 VOTORUNERS           00:24:28 00:24:25    04:52
 3178  M   M-14-29        36                   0                      00:26:12 00:24:26    04:52
 1042  M   M-50-59        31                   0 AASP                 00:24:34 00:24:27    04:53
 1082  M   M-40-49        34                   0 ACM                  00:25:44 00:24:31    04:54
 1775  M   M-50-59        32                   0 F NIX RUNNING        00:24:44 00:24:33    04:54
 2481  M   M-14-29        37                   0                      00:29:00 00:24:40    04:55
 1865  M   M-30-39        36                   0 HACE S  VAI          00:25:11 00:24:44    04:56
 1158  M   M-30-39        37                   0 ARA OIABA            00:27:25 00:24:44    04:56
 1540  M   M-60-69         7                   0 EDER PIRES ASSESSORI 00:25:04 00:24:46    04:57
 1157  M   M-40-49        35                   0 ARA OIABA            00:25:56 00:24:46    04:57
 3334  M   M-30-39        38                   0                      00:24:55 00:24:49    04:57
 2194  M   M-50-59        33                   0 RUNUP                00:25:02 00:24:49    04:57
 2861  M   M-30-39        39                   0                      00:26:04 00:24:49    04:57
 2451  M   M-14-29        38                   0                      00:28:52 00:24:51    04:58
 3118  M   M-60-69         8                   0                      00:25:07 00:24:56    04:58
 1147  M   M-40-49        36                   0 AOB                  00:25:20 00:25:03    05:00
 1358  M   M-14-29        39                   0 CORRENTE DO BEM RUN  00:25:33 00:25:03    05:00
 2041  M   M-14-29        40                   0 MRO DIGITAL          00:25:20 00:25:08    05:01
 2204  M   M-40-49        37                   0 SANS                 00:25:21 00:25:12    05:02
 2227  M   M-30-39        40                   0 SEM EQUIPE           00:26:54 00:25:13    05:02
 1786  M   M-40-49        38                   0 FLAVIO SANTOS        00:29:26 00:25:17    05:03
 1745  M   M-30-39        41                   0 FARM CIA JD GON ALVE 00:32:14 00:25:17    05:03
 2526  M   M-14-29        41                   0                      00:26:31 00:25:18    05:03
 2022  M   M-14-29        42                   0 MICHEL AZEVEDO       00:32:25 00:25:20    05:03
 1579  M   M-50-59        34                   0 EQUIPE BILL          00:25:31 00:25:23    05:04
 2610  M   M-14-29        43                   0                      00:26:29 00:25:23    05:04
 2943  M   M-14-29        44                   0                      00:26:56 00:25:23    05:04
 3168  M   M-30-39        42                   0                      00:25:25 00:25:25    05:04
 3180  M   M-30-39        43                   0                      00:25:45 00:25:25    05:04
 1429  M   M-30-39        44                   0 CWB                  00:28:02 00:25:26    05:04
 2169  M   M-30-39        45                   0 RR ASSESSORIA        00:26:17 00:25:29    05:05
 2198  M   M-14-29        45                   0 SABI  RUNNING        00:25:34 00:25:31    05:06
 1113  M   M-14-29        46                   0 ALLAN                00:25:46 00:25:33    05:06
 1581  M   M-50-59        35                   0 EQUIPE BILL          00:25:50 00:25:35    05:06
 2275  M   M-14-29        47                   0 SPEED BV             00:25:49 00:25:36    05:07
 3237  M   M-30-39        46                   0                      00:26:22 00:25:38    05:07
 3153  M   M-30-39        47                   0                      00:26:52 00:25:38    05:07
 1121  M   M-14-29        48                   0 AMANDA LIBANEO       00:25:55 00:25:39    05:07
 2881  M   M-30-39        48                   0                      00:26:00 00:25:44    05:08
 2143  M   M-14-29        49                   0 P BICO GERAL         00:26:18 00:25:45    05:09
 2174  M   M-40-49        39                   0 RUN AND GO ALWAYS HA 00:25:49 00:25:46    05:09
 2884  M   M-60-69         9                   0                      00:25:51 00:25:47    05:09
 1959  M   M-30-39        49                   0 JR                   00:31:43 00:25:49    05:09
 2358  M   M-40-49        40                   0 TRIEND               00:25:56 00:25:51    05:10
 1761  M   M-40-49        41                   0 FBM BRASIL           00:26:10 00:25:52    05:10
 1822  M   M-14-29        50                   0 GOALGETTING RUNNING  00:28:50 00:25:54    05:10
 1432  M   M-30-39        50                   0 CX  DEN              00:28:44 00:25:55    05:10
 1969  M   M-30-39        51                   0 KURITA TEAM          00:26:36 00:25:57    05:11
 1262  M   M-14-29        51                   0 CEIPRE FISIOTERAPIA  00:28:12 00:25:57    05:11
 1264  M   M-30-39        52                   0 CEIPRE FISIOTERAPIA  00:28:12 00:25:58    05:11
 2355  M   M-50-59        36                   0 TRIED ASSESSORIA ESP 00:26:51 00:26:00    05:12
 1554  M   M-60-69        10                   0 EDER PIRES ASSESSORI 00:27:08 00:26:01    05:12
 1974  M   M-40-49        42                   0 LATS RUNING          00:27:45 00:26:01    05:12
 2554  M   M-14-29        52                   0                      00:35:00 00:26:01    05:12
 2424  M   M-40-49        43                   0 YAMAMOTO             00:26:09 00:26:03    05:12
 3332  M   M-40-49        44                   0 AMIGOS ZNLO          00:26:18 00:26:04    05:12
 2708  M   M-14-29        53                   0                      00:26:09 00:26:05    05:12
 1216  M   M-14-29        54                   0 BOTECCHIA TRAINER    00:26:37 00:26:05    05:12
 2035  M   M-30-39        53                   0 MOVE TEAM            00:26:20 00:26:07    05:13
 1311  M   M-50-59        37                   0 CORRENTE DO BEM      00:26:45 00:26:07    05:13
 1282  M   M-30-39        54                   0 CORRE CABREUVA       00:26:46 00:26:07    05:13
 2726  M   M-14-29        55                   0                      00:27:53 00:26:07    05:13
 1479  M   M-14-29        56                   0 DIVASQUECORREM       00:26:27 00:26:08    05:13
 2713  M   M-50-59        38                   0                      00:28:32 00:26:08    05:13
 2588  M   M-30-39        55                   0                      00:32:53 00:26:08    05:13
 2838  M   M-14-29        57                   0                      00:28:43 00:26:12    05:14
 2990  M   M-14-29        58                   0                      00:26:23 00:26:17    05:15
 2114  M   M-14-29        59                   0 PEIXE PRO            00:26:24 00:26:19    05:15
 2670  M   M-40-49        45                   0                      00:26:26 00:26:21    05:16
 1978  M   M-14-29        60                   0 LET'S RUN            00:29:45 00:26:21    05:16
 2618  M   M-30-39        56                   0                      00:26:29 00:26:22    05:16
 1098  M   M-50-59        39                   0 ACM SOROCABA         00:26:26 00:26:23    05:16
 1771  M   M-30-39        57                   0 FEFO BIKES           00:32:14 00:26:26    05:16
 2853  M   M-40-49        46                   0                      00:26:42 00:26:27    05:17
 1800  M   M-50-59        40                   0 FT ASSESSORIA        00:26:54 00:26:28    05:17
 2080  M   M-30-39        58                   0 OS KANSADOS          00:27:07 00:26:28    05:17
 1240  M   M-40-49        47                   0 CAMPESTRINI TRANSITO 00:26:32 00:26:29    05:17
 2364  M   M-30-39        59                   0 UDG RUNNING CREW     00:26:51 00:26:29    05:17
 2374  M   M-14-29        61                   0 UDG RUNNING CREW     00:27:09 00:26:29    05:17
 3313  M   M-50-59        41                   0                      00:26:35 00:26:30    05:18
 3161  M   M-30-39        60                   0                      00:32:56 00:26:34    05:18
 1472  M   M-50-59        42                   0 DIVAS QUE CORREM     00:26:43 00:26:36    05:19
 2201  M   M-70+           2                   0 SALTO                00:26:49 00:26:38    05:19
 2890  M   M-30-39        61                   0                      00:28:23 00:26:41    05:19
 1143  M   M-40-49        48                   0 ANGARUNNER           00:30:30 00:26:42    05:20
 1867  M   M-14-29        62                   0 HACE S  VAI          00:28:07 00:26:43    05:20
 1687  M   M-14-29        63                   0 FARMA PONTE          00:27:38 00:26:44    05:20
 1431  M   M-14-29        64                   0 CX  DEN              00:29:35 00:26:45    05:21
 1222  M   M-30-39        62                   0 BOTECCHIA TRAINER    00:27:44 00:26:46    05:21
 2868  M   M-30-39        63                   0                      00:27:17 00:26:49    05:21
 2054  M   M-50-59        43                   0 NENHUMA              00:28:11 00:26:49    05:21
 2769  M   M-30-39        64                   0                      00:27:37 00:26:50    05:21
 3039  M   M-14-29        65                   0                      00:27:56 00:26:51    05:22
 2504  M   M-60-69        11                   0                      00:27:53 00:26:53    05:22
 2439  M   M-40-49        49                   0                      00:27:01 00:26:54    05:22
 2622  M   M-14-29        66                   0                      00:30:14 00:26:54    05:22
 2870  M   M-30-39        65                   0                      00:32:05 00:26:57    05:23
 2852  M   M-30-39        66                   0                      00:27:19 00:27:05    05:24
 2433  M   M-30-39        67                   0                      00:27:12 00:27:08    05:25
 2294  M   M-40-49        50                   0 SPORT MIND           00:29:25 00:27:08    05:25
 2774  M   M-30-39        68                   0                      00:29:40 00:27:16    05:27
 1869  M   M-14-29        67                   0 HACE S  VAI          00:29:01 00:27:17    05:27
 2485  M   M-30-39        69                   0                      00:28:32 00:27:18    05:27
 2237  M   M-30-39        70                   0 SERAFIM RUNNERS      00:27:26 00:27:19    05:27
 1150  M   M-30-39        71                   0 ARA OIABA            00:28:42 00:27:19    05:27
 3322  M   M-30-39        72                   0                      00:28:55 00:27:24    05:28
 3173  M   M-30-39        73                   0                      00:29:14 00:27:24    05:28
 1774  M   M-30-39        74                   0 FELIPE SOUSA         00:31:30 00:27:24    05:28
 2780  M   M-14-29        68                   0                      00:27:30 00:27:25    05:28
 3194  M   M-60-69        12                   0                      00:27:29 00:27:26    05:28
 2234  M   M-50-59        44                   0 SERAFIM RUNNERS      00:27:34 00:27:28    05:29
 2820  M   M-14-29        69                   0                      00:28:14 00:27:33    05:30
 1907  M   M-40-49        51                   0 I9 CENTRO DE TREINAM 00:28:26 00:27:33    05:30
 1099  M   M-14-29        70                   0 ACM SOROCABA/ MARCOS 00:30:20 00:27:35    05:30
 2212  M   M-50-59        45                   0 SEDESP               00:28:53 00:27:40    05:31
 3061  M   M-14-29        71                   0                      00:27:48 00:27:45    05:33
 1559  M   M-14-29        72                   0 EDER PIRES ASSESSORI 00:28:42 00:27:45    05:33
 3304  M   M-40-49        52                   0                      00:28:42 00:27:46    05:33
 2154  M   M-14-29        73                   0 RIO BRANCO RUNNERS   00:28:28 00:27:47    05:33
 1534  M   M-30-39        75                   0 EDEN RACE SOROCABA   00:29:13 00:27:47    05:33
 1523  M   M-30-39        76                   0 EDEN RACE SOROCABA   00:29:13 00:27:47    05:33
 2089  M   M-40-49        53                   0 OS PRIMOS            00:28:43 00:27:48    05:33
 1764  M   M-30-39        77                   0 FEFO BIKES           00:33:41 00:27:54    05:34
 2688  M   M-30-39        78                   0                      00:28:30 00:27:55    05:34
 1533  M   M-30-39        79                   0 EDEN RACE SOROCABA   00:28:46 00:27:58    05:35
 2560  M   M-30-39        80                   0                      00:28:15 00:27:59    05:35
 2053  M   M-60-69        13                   0 NAVASTRI             00:28:12 00:28:00    05:36
 1306  M   M-14-29        74                   0 CORREDORES DE ARA OI 00:28:21 00:28:00    05:36
 2205  M   M-50-59        46                   0 SANTISTA CORREDORES  00:30:35 00:28:00    05:36
 3069  M   M-14-29        75                   0                      00:30:53 00:28:00    05:36
 2908  M   M-14-29        76                   0                      00:28:06 00:28:01    05:36
 2235  M   M-40-49        54                   0 SERAFIM RUNNERS      00:28:07 00:28:01    05:36
 1181  M   M-40-49        55                   0 ATITUDE              00:30:40 00:28:01    05:36
 2542  M   M-30-39        81                   0                      00:34:23 00:28:02    05:36
 1326  M   M-14-29        77                   0 CORRENTE DO BEM RUN  00:28:26 00:28:04    05:36
 1415  M   M-40-49        56                   0 CORRIDA PARA TODOS   00:28:39 00:28:06    05:37
 2167  M   M-14-29        78                   0 ROGER                00:28:31 00:28:10    05:37
 2864  M   M-14-29        79                   0                      00:29:14 00:28:11    05:37
 2197  M   M-30-39        82                   0 SABI  RUNNING        00:28:16 00:28:15    05:39
 2671  M   M-30-39        83                   0                      00:28:57 00:28:15    05:39
 2176  M   M-50-59        47                   0 RUN TO LIVE          00:29:48 00:28:19    05:39
 2365  M   M-14-29        80                   0 UDG RUNNING CREW     00:30:41 00:28:19    05:39
 1252  M   M-30-39        84                   0 CAPYBARAROLLER       00:32:17 00:28:21    05:40
 1706  M   M-14-29        81                   0 FARMA PONTE          00:28:23 00:28:22    05:40
 1824  M   M-14-29        82                   0 GREGEOCHRIS          00:29:04 00:28:24    05:40
 3244  M   M-30-39        85                   0                      00:28:45 00:28:26    05:40
 2166  M   M-30-39        86                   0 ROGER                00:28:47 00:28:27    05:41
 2858  M   M-30-39        87                   0                      00:28:47 00:28:28    05:41
 1546  M   M-50-59        48                   0 EDER PIRES ASSESSORI 00:29:23 00:28:28    05:41
 2497  M   M-14-29        83                   0                      00:30:10 00:28:28    05:41
 1174  M   M-40-49        57                   0 ASCAN                00:31:44 00:28:28    05:41
 1357  M   M-14-29        84                   0 CORRENTE DO BEM RUN  00:33:10 00:28:28    05:41
 3042  M   M-14-29        85                   0                      00:35:36 00:28:31    05:42
 1257  M   M-14-29        86                   0 CASAL QUE CORRE      00:30:46 00:28:33    05:42
 2529  M   M-40-49        58                   0                      00:32:33 00:28:34    05:42
 3333  M   M-30-39        88                   0                      00:33:12 00:28:35    05:42
 2930  M   M-70+           3                   0                      00:29:25 00:28:39    05:43
 1275  M   M-40-49        59                   0 CORNETAS RUNNING     00:30:14 00:28:40    05:43
 2461  M   M-14-29        87                   0                      00:29:41 00:28:43    05:44
 1908  M   M-30-39        89                   0 I9 CENTRO DE TREINAM 00:29:26 00:28:45    05:45
 1776  M   M-14-29        88                   0 F NIX RUNNING        00:29:02 00:28:48    05:45
 1815  M   M-50-59        49                   0 GCM SOROCABA         00:29:04 00:28:52    05:46
 2517  M   M-14-29        89                   0                      00:30:32 00:28:52    05:46
 2532  M   M-30-39        90                   0                      00:33:36 00:28:56    05:46
 3136  M   M-30-39        91                   0                      00:30:38 00:28:58    05:47
 3206  M   M-30-39        92                   0                      00:35:05 00:28:58    05:47
 3106  M   M-30-39        93                   0                      00:29:12 00:28:59    05:47
 3159  M   M-14-29        90                   0                      00:32:56 00:29:01    05:48
 1212  M   M-60-69        14                   0 BILL                 00:30:49 00:29:03    05:48
 1094  M   M-40-49        60                   0 ACM SOROCABA         00:35:38 00:29:03    05:48
 2600  M   M-14-29        91                   0                      00:33:51 00:29:08    05:49
 1128  M   M-50-59        50                   0 AMANDA LIBANEO       00:30:05 00:29:11    05:49
 2913  M   M-30-39        94                   0                      00:32:01 00:29:13    05:50
 2146  M   M-14-29        92                   0 RAUL AMORIM          00:34:23 00:29:13    05:50
 2352  M   M-14-29        93                   0 TR                   00:36:11 00:29:13    05:50
 1663  M   M-40-49        61                   0 EQUIPE FBM BRASIL    00:30:15 00:29:15    05:51
 1408  M   M-50-59        51                   0 CORRER E AGRADECER   00:30:53 00:29:15    05:51
 1813  M   M-14-29        94                   0 GCM                  00:33:52 00:29:16    05:51
 1425  M   M-30-39        95                   0 CROSSOROCABA         00:35:36 00:29:16    05:51
 2719  M   M-40-49        62                   0                      00:34:56 00:29:18    05:51
 2629  M   M-30-39        96                   0                      00:31:09 00:29:19    05:51
 2199  M   M-14-29        95                   0 SADRAC               00:33:38 00:29:19    05:51
 2754  M   M-30-39        97                   0                      00:30:13 00:29:20    05:51
 1235  M   M-60-69        15                   0 BUGA_FAMILIA         00:29:37 00:29:22    05:52
 2425  M   M-50-59        52                   0 YASUDA TEAM          00:30:07 00:29:22    05:52
 2965  M   M-30-39        98                   0                      00:33:43 00:29:22    05:52
 2196  M   M-50-59        53                   0 RUNUP                00:29:34 00:29:24    05:52
 2602  M   M-70+           4                   0                      00:30:43 00:29:24    05:52
 3051  M   M-14-29        96                   0                      00:31:48 00:29:24    05:52
 2469  M   M-30-39        99                   0                      00:31:14 00:29:25    05:52
 1735  M   M-14-29        97                   0 FARMA PONTE          00:29:44 00:29:27    05:53
 2556  M   M-14-29        98                   0                      00:31:59 00:29:28    05:53
 1407  M   M-30-39       100                   0 CORRER E AGRADECER   00:30:29 00:29:29    05:53
 2475  M   M-60-69        16                   0                      00:29:37 00:29:31    05:54
 3293  M   M-40-49        63                   0                      00:29:44 00:29:33    05:54
 2811  M   M-30-39       101                   0                      00:35:17 00:29:34    05:54
 2134  M   M-14-29        99                   0 POWER RUN            00:36:03 00:29:38    05:55
 1814  M   M-30-39       102                   0 GCM                  00:33:51 00:29:39    05:55
 3059  M   M-14-29       100                   0                      00:36:34 00:29:40    05:55
 1532  M   M-40-49        64                   0 EDEN RACE SOROCABA   00:33:00 00:29:42    05:56
 3218  M   M-40-49        65                   0                      00:37:46 00:29:42    05:56
 2634  M   M-40-49        66                   0                      00:32:31 00:29:43    05:56
 2256  M   M-60-69        17                   0 SORAYA TELLES        00:30:09 00:29:50    05:57
 2822  M   M-30-39       103                   0                      00:31:35 00:29:50    05:57
 1609  M   M-40-49        67                   0 EQUIPE BILL          00:30:11 00:29:52    05:58
 2062  M   M-40-49        68                   0 OLIVEIRA             00:30:39 00:29:52    05:58
 3301  M   M-30-39       104                   0                      00:30:50 00:29:54    05:58
 3123  M   M-14-29       101                   0                      00:30:31 00:29:56    05:58
 1879  M   M-50-59        54                   0 HC SAUDE - I9 TINTAS 00:31:08 00:29:56    05:58
 2138  M   M-30-39       105                   0 POWER RUN            00:30:12 00:29:57    05:59
 3240  M   M-60-69        18                   0                      00:30:54 00:29:57    05:59
 1230  M   M-30-39       106                   0 BOTECCHIA TRAINER    00:30:55 00:29:58    05:59
 2100  M   M-40-49        69                   0 PACETEAMBRASIL       00:33:56 00:30:02    06:00
 3242  M   M-30-39       107                   0                      00:36:37 00:30:05    06:00
 3305  M   M-30-39       108                   0                      00:34:20 00:30:06    06:01
 1594  M   M-14-29       102                   0 EQUIPE BILL          00:31:28 00:30:09    06:01
 1253  M   M-14-29       103                   0 CARGILL              00:32:02 00:30:11    06:01
 3025  M   M-70+           5                   0                      00:30:35 00:30:12    06:02
 1917  M   M-50-59        55                   0 I9 CENTRO DE TREINAM 00:31:16 00:30:13    06:02
 2279  M   M-40-49        70                   0 SPORT MIND           00:30:57 00:30:14    06:02
 3138  M   M-40-49        71                   0                      00:32:09 00:30:14    06:02
 1122  M   M-40-49        72                   0 AMANDA LIBANEO       00:30:18 00:30:18    06:03
 2102  M   M-30-39       109                   0 PAIX O               00:34:15 00:30:18    06:03
 2484  M   M-30-39       110                   0                      00:35:03 00:30:18    06:03
 1972  M   M-14-29       104                   0 LADIES FREE          00:34:08 00:30:20    06:03
 1852  M   M-40-49        73                   0 HACE S  VAI          00:32:36 00:30:21    06:04
 3204  M   M-14-29       105                   0                      00:31:02 00:30:24    06:04
 2135  M   M-60-69        19                   0 POWER RUN            00:32:12 00:30:24    06:04
 1034  M   M-30-39       111                   0 AASP                 00:30:26 00:30:26    06:04
 2658  M   M-60-69        20                   0                      00:30:45 00:30:28    06:05
 1312  M   M-40-49        74                   0 CORRENTE DO BEM      00:31:00 00:30:28    06:05
 3026  M   M-30-39       112                   0                      00:31:49 00:30:29    06:05
 2639  M   M-50-59        56                   0                      00:30:48 00:30:30    06:06
 2586  M   M-40-49        75                   0                      00:39:24 00:30:31    06:06
 3036  M   M-40-49        76                   0                      00:31:31 00:30:32    06:06
 1131  M   M-30-39       113                   0 AMIGOS CORREDORES    00:30:38 00:30:33    06:06
 1220  M   M-30-39       114                   0 BOTECCHIA TRAINER    00:31:08 00:30:34    06:06
 2087  M   M-40-49        77                   0 OS KANSADOS          00:32:31 00:30:34    06:06
 2635  M   M-14-29       106                   0                      00:33:22 00:30:35    06:06
 2313  M   M-14-29       107                   0 STUDIO BORGATTO      00:33:15 00:30:37    06:07
 3125  M   M-40-49        78                   0                      00:32:05 00:30:38    06:07
 3160  M   M-30-39       115                   0                      00:35:32 00:30:40    06:07
 2287  M   M-14-29       108                   0 SPORT MIND           00:31:07 00:30:43    06:08
 1772  M   M-40-49        79                   0 FEFO BIKES           00:34:36 00:30:46    06:09
 1637  M   M-40-49        80                   0 EQUIPE ENERGIA       00:31:00 00:30:47    06:09
 1537  M   M-14-29       109                   0 EDER PIRES ASSESSORI 00:31:46 00:30:50    06:09
 2863  M   M-40-49        81                   0                      00:31:56 00:30:50    06:09
 1823  M   M-30-39       116                   0 GRANDO               00:36:52 00:30:52    06:10
 2637  M   M-60-69        21                   0                      00:31:15 00:30:53    06:10
 2103  M   M-14-29       110                   0 PARURU TEAM          00:35:59 00:30:54    06:10
 2972  M   M-50-59        57                   0                      00:32:06 00:30:57    06:11
 2348  M   M-30-39       117                   0 TNX                  00:32:15 00:31:00    06:12
 1389  M   M-14-29       111                   0 CORRENTE DO BEM RUN  00:31:48 00:31:05    06:12
 2798  M   M-14-29       112                   0                      00:33:26 00:31:05    06:12
 1956  M   M-30-39       118                   0 JEFERSON             00:32:52 00:31:08    06:13
 1990  M   M-50-59        58                   0 LOUCOS POR CORRIDA   00:31:22 00:31:13    06:14
 2570  M   M-30-39       119                   0                      00:32:49 00:31:14    06:14
 1670  M   M-30-39       120                   0 EU E O LEO           00:31:31 00:31:15    06:15
 1069  M   M-14-29       113                   0 AASSP                00:31:31 00:31:16    06:15
 3196  M   M-30-39       121                   0                      00:31:37 00:31:17    06:15
 3289  M   M-40-49        82                   0                      00:31:28 00:31:19    06:15
 3226  M   M-40-49        83                   0                      00:31:59 00:31:20    06:15
 1151  M   M-30-39       122                   0 ARA OIABA            00:32:49 00:31:20    06:15
 2066  M   M-50-59        59                   0 OS CAR UDOS          00:34:06 00:31:20    06:15
 2660  M   M-14-29       114                   0                      00:32:10 00:31:22    06:16
 1087  M   M-14-29       115                   0 ACM / FEFISO         00:35:47 00:31:23    06:16
 2156  M   M-30-39       123                   0 RIO BRANCO RUNNERS   00:33:41 00:31:25    06:16
 2224  M   M-40-49        84                   0 SEM EQUIPE           00:31:35 00:31:26    06:16
 2969  M   M-40-49        85                   0                      00:32:30 00:31:27    06:17
 2802  M   M-40-49        86                   0                      00:37:21 00:31:28    06:17
 2581  M   M-30-39       124                   0                      00:38:20 00:31:28    06:17
 2837  M   M-14-29       116                   0                      00:34:23 00:31:31    06:18
 2366  M   M-14-29       117                   0 UDG RUNNING CREW     00:33:33 00:31:33    06:18
 2213  M   M-14-29       118                   0 SELJ PILAR DO SUL    00:34:10 00:31:33    06:18
 2789  M   M-14-29       119                   0                      00:34:14 00:31:33    06:18
 2277  M   M-50-59        60                   0 SPIRAIS              00:36:15 00:31:34    06:18
 1244  M   M-14-29       120                   0 CAPES                00:38:01 00:31:37    06:19
 1577  M   M-30-39       125                   0 EQUIPE BILL          00:32:05 00:31:38    06:19
 2101  M   M-14-29       121                   0 PAI E FILHO          00:32:10 00:31:38    06:19
 1574  M   M-50-59        61                   0 ELITE RUNNERS ITAPET 00:32:34 00:31:38    06:19
 2535  M   M-40-49        87                   0                      00:32:12 00:31:40    06:19
 1088  M   M-50-59        62                   0 ACM FEFISO           00:32:00 00:31:42    06:20
 3033  M   M-30-39       126                   0                      00:31:55 00:31:43    06:20
 2344  M   M-14-29       122                   0 THIAGO               00:33:23 00:31:43    06:20
 1667  M   M-40-49        88                   0 EQUIPEATITUDE        00:32:40 00:31:44    06:20
 3264  M   M-14-29       123                   0                      00:34:09 00:31:45    06:21
 1803  M   M-40-49        89                   0 FT ASSESSORIA ESPORT 00:38:42 00:31:47    06:21
 3104  M   M-30-39       127                   0                      00:38:42 00:31:48    06:21
 1511  M   M-50-59        63                   0 EDEN RACE SOROCABA   00:33:40 00:31:50    06:21
 1437  M   M-30-39       128                   0 DANILO DINIZ         00:32:05 00:31:51    06:22
 2230  M   M-30-39       129                   0 SERAFIM RUNNERS      00:32:06 00:31:51    06:22
 2242  M   M-30-39       130                   0 SERAFIM RUNNERS      00:32:07 00:31:51    06:22
 2686  M   M-40-49        90                   0                      00:33:25 00:31:54    06:22
 1748  M   M-30-39       131                   0 FAST CORREDORES      00:32:09 00:31:56    06:22
 1882  M   M-70+           6                   0 I   MYSELF           00:32:09 00:31:59    06:23
 3177  M   M-14-29       124                   0                      00:34:40 00:32:00    06:24
 1631  M   M-40-49        91                   0 EQUIPE ENERGIA       00:32:43 00:32:06    06:25
 2463  M   M-14-29       125                   0                      00:35:04 00:32:09    06:25
 2817  M   M-30-39       132                   0                      00:33:50 00:32:10    06:25
 3107  M   M-14-29       126                   0                      00:34:50 00:32:13    06:26
 2024  M   M-30-39       133                   0 MILAR  PEROTI        00:38:18 00:32:18    06:27
 3233  M   M-30-39       134                   0                      00:32:50 00:32:19    06:27
 1492  M   M-14-29       127                   0 DRYLOCK              00:33:01 00:32:20    06:27
 2460  M   M-14-29       128                   0                      00:36:08 00:32:20    06:27
 1496  M   M-30-39       135                   0 DRYLOCK              00:33:01 00:32:21    06:28
 2938  M   M-50-59        64                   0                      00:37:11 00:32:23    06:28
 3215  M   M-40-49        92                   0                      00:37:29 00:32:23    06:28
 1103  M   M-60-69        22                   0 ACM/FEFISO           00:34:33 00:32:26    06:28
 2740  M   M-40-49        93                   0                      00:37:43 00:32:29    06:29
 3232  M   M-30-39       136                   0                      00:34:57 00:32:30    06:30
 1557  M   M-60-69        23                   0 EDER PIRES ASSESSORI 00:33:20 00:32:33    06:30
 1076  M   M-30-39       137                   0 ACH                  00:34:54 00:32:33    06:30
 3126  M   M-14-29       129                   0                      00:33:19 00:32:35    06:30
 2262  M   M-30-39       138                   0 SOUZA S O PAULO      00:33:33 00:32:35    06:30
 1083  M   M-14-29       130                   0 ACM                  00:36:11 00:32:37    06:31
 1171  M   M-30-39       139                   0 ARARAS               00:32:56 00:32:38    06:31
 3176  M   M-40-49        94                   0                      00:40:21 00:32:41    06:31
 1243  M   M-14-29       131                   0 CAPES                00:40:24 00:32:43    06:32
 2936  M   M-40-49        95                   0                      00:33:25 00:32:44    06:32
 2839  M   M-30-39       140                   0                      00:38:53 00:32:44    06:32
 2077  M   M-14-29       132                   0 OS KANSADOS          00:33:11 00:32:47    06:33
 3056  M   M-30-39       141                   0                      00:37:32 00:32:48    06:33
 2557  M   M-14-29       133                   0                      00:36:50 00:32:49    06:33
 1273  M   M-40-49        96                   0 CORNETAS RUNNING     00:33:55 00:32:51    06:34
 2744  M   M-14-29       134                   0                      00:36:52 00:32:52    06:34
 2448  M   M-30-39       142                   0                      00:36:44 00:32:53    06:34
 1410  M   M-40-49        97                   0 CORRER E AGRADECER   00:37:17 00:32:55    06:34
 1366  M   M-30-39       143                   0 CORRENTE DO BEM RUN  00:38:51 00:32:55    06:34
 1218  M   M-40-49        98                   0 BOTECCHIA TRAINER    00:33:32 00:32:58    06:35
 2862  M   M-30-39       144                   0                      00:38:01 00:32:59    06:35
 2631  M   M-40-49        99                   0                      00:39:11 00:32:59    06:35
 1996  M   M-14-29       135                   0 MACENAS              00:38:52 00:33:02    06:36
 1435  M   M-40-49       100                   0 DAKA                 00:33:47 00:33:03    06:36
 2147  M   M-30-39       145                   0 RAYTECH              00:34:37 00:33:03    06:36
 2193  M   M-30-39       146                   0 RUNUP                00:35:43 00:33:03    06:36
 1434  M   M-40-49       101                   0 DAKA                 00:33:46 00:33:04    06:36
 2057  M   M-30-39       147                   0 O VERBO              00:39:25 00:33:04    06:36
 2011  M   M-14-29       136                   0 MATHEUS KENJI        00:38:02 00:33:06    06:37
 1029  M   M-14-29       137                   0 AASP                 00:33:14 00:33:11    06:37
 2407  M   M-30-39       148                   0 VERA                 00:33:13 00:33:13    06:38
 2632  M   M-30-39       149                   0                      00:33:48 00:33:14    06:38
 2716  M   M-40-49       102                   0                      00:35:19 00:33:15    06:39
